question_id,book_id,chapter_id,set_id,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,difficulty,question_type
E01-C04-09-004,eng-01,ch04,E01-C04-09,"次の文はどの時制ですか？ ""He had lived there for ten years before he moved.""",過去形,大過去形 (過去完了形),過去進行形,未来形,B,had lived は had + 過去分詞 なので大過去形(過去完了形)です。彼が引っ越す(moved - 過去)より前の10年間住んでいたことを示します。,2,multiple_choice
E01-C04-09-005,eng-01,ch04,E01-C04-09,I take a walk every morning. (例文2) で現在形が使われるのは、それが習慣だからです。なぜ習慣を表すのに現在形が使われるのでしょうか？,習慣は未来のことだから。,習慣は過去のことだから。,習慣は、過去・現在・未来にわたって繰り返される、あるいは継続する可能性のある事実・行為だから。,習慣は一時的な動作だから。,C,本文P47の解説にあるように、現在形は現在を中心として過去から未来へまたがる事柄を表します。毎日の習慣は、まさにこの時間的な広がりに当てはまるため、現在形が使われます。復習はP47を参照してください。,2,multiple_choice
E01-C04-09-006,eng-01,ch04,E01-C04-09,"次の文の( )に最も適切な語句を選びなさい: ""My watch ( ). It's broken."" (現在の状態)",doesn't work,didn't work,isn't working,won't work,A,時計が壊れていて「(今はもう)動かない」という現在の状態・事実を表すので、現在形の否定 doesn't work が適切です。Cの isn't working も可能ですが、Aの方が一般的な事実として述べるニュアンスがあります。,2,multiple_choice
E01-C04-09-007,eng-01,ch04,E01-C04-09,"次の文の( )に最も適切な語句を選びなさい: ""He fell down while he ( )."" (過去の進行中の動作)",ran,runs,was running,had run,C,"彼が転んだ(fell down - 過去)とき、走っていた(進行中の動作)ので、過去進行形 was running を使います。""while"" も進行形と相性が良いです。",2,multiple_choice
E01-C04-09-008,eng-01,ch04,E01-C04-09,"次の文の( )に最も適切な語句を選びなさい: ""I hope it ( ) fine tomorrow."" (未来の希望・予測)",is,was,will be,is being,C,tomorrow は未来を表し、天気が晴れることを望んでいる(希望・予測)ので、未来形 will be を使うのが適切です。,1,multiple_choice
E01-C04-09-009,eng-01,ch04,E01-C04-09,"次の文の( )に最も適切な語句を選びなさい: ""When I entered the room, she ( ) a book."" (過去の特定の時点での動作)",read,reads,was reading,had read,C,私が部屋に入った(entered - 過去)とき、彼女は本を読んでいた(進行中の動作)ので、過去進行形 was reading を使います。Dの had read は入る前に読み終えていた場合に使います。,2,multiple_choice
E01-C04-09-010,eng-01,ch04,E01-C04-09,"次の文の( )に最も適切な語句を選びなさい: ""This flower ( ) sweet."" (現在の状態)",smells,smelled,is smelling,will smell,A,この花が良い匂いがするという現在の状態を表すので、現在形 smells を使います。smell(〜の匂いがする)は状態動詞として扱われ、通常進行形にしません。,2,multiple_choice
E01-C04-10-001,eng-01,ch04,E01-C04-10,"次の文はどの時制ですか？ ""He will be playing soccer at this time tomorrow.""",未来形,未来完了形,未来進行形,現在進行形,C,will be playing は will be + Ving なので未来進行形です。,1,multiple_choice
E01-C04-10-002,eng-01,ch04,E01-C04-10,"次の文はどの時制ですか？ ""I have breakfast every day.""",現在形,過去形,現在完了形,現在進行形,A,"have breakfast は「朝食をとる」という習慣を表し、動詞 ""have"" も現在形なので、文全体として現在形です。",1,multiple_choice
E01-C04-10-003,eng-01,ch04,E01-C04-10,"次の文はどの時制ですか？ ""She was tired because she had worked hard.""",過去形と過去完了形,過去形と過去進行形,過去完了形と過去進行形,過去形のみ,A,"主節 ""She was tired"" は過去形、従属節 ""she had worked hard"" は大過去(過去完了形)です。疲れていた(過去)理由が、それより前に一生懸命働いた(大過去)ことだからです。",2,multiple_choice
E01-C04-10-004,eng-01,ch04,E01-C04-10,"次の文はどの時制ですか？ ""It is raining now.""",現在形,過去形,現在進行形,未来形,C,"is raining は be動詞の現在形 + Ving なので現在進行形です。""now"" もそれを裏付けています。",1,multiple_choice
E01-C04-10-005,eng-01,ch04,E01-C04-10,"I live in Tokyo. と ""I am living in Tokyo."" のニュアンスの違いは何ですか？",前者は一時的な居住、後者は永続的な居住を表す。,前者は永続的な居住や事実、後者は一時的な居住を表すことが多い。,前者は過去の居住、後者は現在の居住を表す。,意味に違いはない。,B,"本文P51で説明されている通り、現在形 ""live"" は過去から未来へまたがる永続的な居住や事実を表すのに対し、現在進行形 ""am living"" は一時的な居住のニュアンスを持つことがあります。復習はP51を参照してください。",2,multiple_choice
E01-C04-10-006,eng-01,ch04,E01-C04-10,"次の文の( )に最も適切な語句を選びなさい: ""He always ( ) mistakes."" (現在の繰り返される行為)",makes,made,is making,will make,A,always は繰り返される行為や習慣を表し、現在形と共に使われることが多いです。主語 He は3人称単数なので makes となります。,1,multiple_choice
E01-C04-10-007,eng-01,ch04,E01-C04-10,"次の文の( )に最も適切な語句を選びなさい: ""The phone rang while I ( ) a shower."" (過去の進行中の動作)",took,take,was taking,had taken,C,"電話が鳴った(rang - 過去)とき、シャワーを浴びていた(進行中の動作)ので、過去進行形 was taking を使います。""while"" も進行形と相性が良いです。",2,multiple_choice
E01-C04-10-008,eng-01,ch04,E01-C04-10,"次の文の( )に最も適切な語句を選びなさい: ""Perhaps she ( ) tomorrow."" (未来の可能性)",comes,came,is coming,will come,D,"Perhaps (おそらく) は未来の可能性を示唆し、""tomorrow"" も未来なので、未来形 will come を使うのが適切です。Cの is coming も未来を表せますが、Dの方が可能性のニュアンスに合います。",2,multiple_choice
E01-C04-10-009,eng-01,ch04,E01-C04-10,"次の文の( )に最も適切な語句を選びなさい: ""He found the wallet which he ( ) the day before."" (過去の発見とそれ以前の紛失)",loses,lost,was losing,had lost,D,彼が財布を見つけた(found)のが過去で、それを失くしたのはさらにその前日(the day before)なので、大過去(過去完了形) had lost を使います。,2,multiple_choice
E01-C04-10-010,eng-01,ch04,E01-C04-10,"次の文の( )に最も適切な語句を選びなさい: ""What ( ) you usually do on weekends?"" (現在の習慣)",are,were,do,did,C,"usually や ""on weekends"" は現在の習慣を尋ねていることを示唆します。一般動詞 do の疑問文なので、助動詞 do を使います。",1,multiple_choice
E01-C05-01-001,eng-01,ch05,E01-C05-01,現在完了形の基本的な形として正しいものはどれですか？,S + have + V,S + has + V,S + have/has + Vpp,S + had + Vpp,C,現在完了形は「主語 + have/has + 過去分詞(Vpp)」の形をとります。主語が3人称単数の場合は has を使います。詳細はP54、P55を確認してください。,1,multiple_choice
E01-C05-01-002,eng-01,ch05,E01-C05-01,"次の文は現在完了形のどの意味を表しますか？ ""I have lived in this town for ten years.""",継続,経験,完了・結果,未来完了,A,「for ten years (10年間)」という期間を表す表現があるので、「(ずっと)～している」という《継続》の意味になります。詳細はP55-P56を確認してください。,1,multiple_choice
E01-C05-01-003,eng-01,ch05,E01-C05-01,"空所に入る最も適切な語を選びなさい。 ""She ( ) visited London before.""",has,have,had,will have,A,"主語が ""She"" (3人称単数) であり、「before (以前に)」があることから、現在完了形の《経験》を表すと考えられます。したがって、has が適切です。詳細はP56を確認してください。",1,multiple_choice
E01-C05-01-004,eng-01,ch05,E01-C05-01,"次の文を否定文にしなさい。 ""He has already finished his lunch.""",He has not finished his lunch already.,He has never finished his lunch.,He has not finished his lunch yet.,He did not finish his lunch yet.,C,肯定文で already を使っている現在完了の文を否定文にする場合、「not ... yet」を使って「まだ～していない」という意味にします。yet は文末に置きます。詳細はP58を確認してください。,2,multiple_choice
